Аудит історії гри "vlam13" з 2018/01/01 12:00 AM по 2018/04/02 11:59 PM
Деталі транзакції,Суми окремих транзакцій,Поточний баланс,
Дата/Час,Дія,Назва столу / Гравець / Турнір №,Гра,Валюта рахунку,Сума,T-гроші,W-гроші,Баланс,T-гроші,W-гроші,
2018/01/31 6:42 PM,Виграно турнір,2204468633$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.50","0.00","0.00","11.04","0.00","0.00"
2018/01/31 6:44 PM,Реєстрація в турнірі,2204475649$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.79","0.00","0.00"
2018/01/31 6:57 PM,Виграно турнір,2204475649$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.50","0.00","0.00","11.29","0.00","0.00"
2018/01/31 7:03 PM,Депозит (Гравець),1804143244,"",USD,"12.11","0.00","0.00","23.40","0.00","0.00"
2018/02/01 3:39 PM,Реєстрація в турнірі,2205335123$0.50 NL Hold'em [90 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","22.90","0.00","0.00"
2018/02/01 3:45 PM,Реєстрація в турнірі,2205342199$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","22.65","0.00","0.00"
2018/02/01 5:51 PM,Реєстрація в турнірі,2205495076$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","22.40","0.00","0.00"
2018/02/01 5:54 PM,Виграно турнір,2205495076$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.50","0.00","0.00","22.90","0.00","0.00"
2018/02/02 4:49 PM,Реєстрація в турнірі,2206531033$0.50 NL Hold'em [45 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","22.40","0.00","0.00"
2018/02/02 4:49 PM,Реєстрація в турнірі,2206534269$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","22.15","0.00","0.00"
